ߖߌߓߏ߲ߘߏ߲	castle
ߞߋ߬ߟߋ߲ߞߋߟߋ߲߫	casual
ߖߊ߬ߞߎߡߊ	cat
ߡߌ߬ߣߍ߬	catch
ߦߌߟߊߡߊ	category
ߓߊߜ߭ߊ߲ߥߵ	cattle
ߡߌ߬ߣߍ߬ߣߊ߫	caught
ߞߎ߲߭	cause
ߛߊߓߎ	cause
ߖߊ߲߬ߛߌߜ߭ߌ	caution
ߖߊ߲߭ߛߜ߭ߌ߬ߟߋ	cautious
ߝߊߟߊ߲	cave
ߞߵߊ߬ ߓߴߟߏߞߊ߬	cease
ߛߊ߲ߓߍ߲	ceiling
ߞߵߊ߬ ߕߵߟߏ߲ ߞߍ߫	celebrate
ߛߏ߬ߘߋ߲	cell
ߗߍߡߊ߬	center
ߛߊ߲߭ ߞߍ߬ߡߍ߫	century
ߎ߬ߡߊ߲߬ߞߌߛߍ	cereal
ߢߣߊߜ߭ߍ	ceremony
ߘߏߥߵ	certain
ߊ߬ ߗߊߡߊ߲ ߠߊ߫	certainly
ߛߙߋߓߍ	certificate
ߖߟߐ߬߬ߞߐ	chain
ߛߜ߭ߌ߬ߝߋ߲	chair
ߜ߭ߟߍ߬ߡߊ߲	challenge
ߛ߭ߊ߲ߛߌ	chance
ߝߊ߬ߟߌ߲߬	change
ߞߏߟߏ߲ߛߏ߲ߦߊ	chaos
ߖߜ߭ߏ	character
ߡߊ߬ߦߋ߬ߙߋ߲ߟߊ߲	characteristics
ߘߏߣߌ	charge
ߛߙߊߞߊ	charity
ߦߋߞߏ ߢߊ߬ߟߋ	charming
ߣߐ߬ߣߐ߬ߡߊ	chart
ߜ߭ߍ߲߫	chase
ߞߎߡߵߊ߬ ߟߊ߫	chat
ߘߊ ߞߊߣߜ߭ߐ߬	cheap
ߛߎ߬ߢߍ߬	cheat
ߛߎ߬ߢߊ߬ߟߌ	cheating
ߟߊߖߍ߫	check
ߝߌߟߍ߫	check
ߘߊߝߎߙߎ	cheek
ߕߜ߭ߍߙߍ ߝߐ	cheer
ߢߜ߭ߊ ߟߊ߫	cheerful
ߕߜ߭ߍߙߍߝߐ	cheers
ߝߍ߬ߣߍ	cheese
ߖߎ߲߯ߛߊ	chemistry
ߡߊߡߣߎ߬ߡߣߍ߫	cherish
ߋ߭ߛ߭ߍߞߌ	chess
ߛߌߛߌ	chest
ߢߡߌ߫	chew
ߛ߭ߍ߭	chicken
ߢߍߡߐߜ߭ߐ	chief
ߞߎ߲߬ߕߌߜ߭ߌ	chief
ߘߋߣߌ	child
ߘߋߣߌߦߊ ߥߜ߭ߊߕߌ	childhood
ߘߋ߲ߥߵ	children
ߕߵߟߏ߲ߞߍ	chill
ߡߣߊ߬ߡߣߊ	chill
ߡߖߊ߬ ߕߊߛߎߡߊ	chimneys
ߓߏ߲߬ߓߏ߲	chin
ߛ߭ߞߏ߬ߟߊ	chocolate
ߛߎߥߊ߲ߘߌߕߊ	choice
ߕߊ߬	choose
ߛߎߜ߭ߊ߲ߘߌ߫	choose
ߟߊߕߌ߬ߜ߭ߍߕߌ߬ߜ߭ߍ߬	chop
ߓߐ߬ߘߍ߬ߓߐ	chores
ߡߜ߭ߊ߬ߡߊ߲	chubby
ߋ߬ߜ߭ߟߎ߬ߖ߭ߌ	church
ߛߋ߬ߢߊߡߊ߲	cinnamon
ߕߌ߲ߕߊ߲	circle
ߞߏ ߞߍߗߏߜ߭ߏߥߵ	circumstances
ߘߜ߭ߎ߬ߓߊߞߣߐ߫ ߘߋ߲	citizen
ߘߎ߬ߜ߭ߎ	city
ߛߏ	city
ߢߣߌ߬ߜ߭ߊ߫	claim
ߡߞߊߣߌ߫	claim
ߝߐ߫ ߞߵߊ߬ ߟߊߜ߭ߍ߫	clarify
ߞߊ߬ߟߊ߲߬ ߓߏ߲	class
ߓߊ߲߬ߞߎ	clay
ߛߊߟߌߡߊ	clean
ߜ߭ߍߟߋ	clear
ߛߓߍߟߌߞߍߟߊ	clerk
ߤߊߞߟߌߘߎߡߊ	clever
ߝߙߋ߬ߞߍ߬ߢߜ߭ߐ	client
ߝߊߟߊ߲	cliff
ߓߊ߲ߘߊ	climate
ߦߍ߬ߟߍ߬	climb
ߞߵߌ ߝߍߙߍ߫ ߊ߬ ߡߊ߬	clingy
ߕߎ߬ߡߊ߬ߟߊ߲	clock
ߘߊߕߜ߭ߎ߫	close
ߓߊߟߊ߲߫	close
ߘߊ߬ߣߊ߲߬ߓߏ߲߬ߘߏ߲	closet
ߝߋ߬ߣߌ	cloth
ߝߋ߬ߣߌ	clothes
ߛߊ߲ߞߟߐ	cloud
ߟߊߘߓߌ߬ߟߋ߫	cloudy
ߟߊߝߌ߬ߟߋ߫	cloudy
ߝߊ߬ߥߏ߬ߟߊ߬ߓߐ߬ߟߊ	clown
ߕߐ߬ߡߊ߬ߛߙߋ	clue
ߣߐ߬ߡߊ߬ߖߎ߮	clumsy
ߕߌߐߛߐ߲	cluster
ߞߙߊ߬ߡߐߜ߭ߐ	coach
ߛ߭ߊ߬ߙߌߓߐ߲	coal
ߞߊߙߊ߲ߞߊߙ߲	coast
ߣߍߣߍ߫ ߘߵߟߏߞߌ	coat
ߞߊߝߋ	coffee
ߟߐߕߊ	cognitive
ߓߍ߲߬ߒߛߋߡߊ	coincidence
ߛߎߡߦߊ	cold
ߣߍߣߍ	cold
ߞߊߙߌ߫	collapse
ߞߐߣߐ߲	collar
ߓߊ߯ߙߊߞߍߢߐߜ߭ߐ	colleague
ߓߊ߯ߙߊߢߐߜ߭ߐߥߵ	colleagues
ߞߊ߬ ߕߊߜ߭ߴߊ߬ ߕߊ߬ ߞߊ߬ ߣߊ߬ߣߴߊ߬ ߦߋ߫	collect
ߟߊ߬ߘߍ߬ߟߌ	collection
ߞߏߟߍߖ߭ߌ	college
ߞߐ߬ߟߐ	color
ߤߊߞߟߌ ߝߌߙߊߞߍ߲ߘߍߟߡߊ ߞߐ߬ߟߐߒߕߊ߲ ߓߋ߫ ߛߌߌߣߜ߭ߐ߬ߟߊ߫ ߝߊ߲߬ߜ߭ߊ ߟߊ߫	colorless green ideas slept furiously
ߞߐ߬ߟߐ	colour
ߞߏߟߐߣߌ	column
ߔߍߢߍ	comb
ߝߙߊ߬ ߢߐ߲ ߞߊ߬	combination
ߝߙߊ߬ ߢߐߜ߭ߐ߲ ߞߊ߲߬	combine
ߣߊ߬	come
ߣߊ߭ ߦߊ߬	come here
ߌ ߕߊ߬ ߞߊ߬ ߓߐ߫ ߦߋ߬	come on
ߟߊ߬ߝߌߦߊ	comfort
ߟߊ߲߬ߝߌߦߊ	comfortable
ߓߋ߫ ߞߊ߬ ߣߊ߬	coming
ߓߋ߬ ߣߵߊ߬ ߕߋ߫ ߡߍ߫	coming soon
ߛߊ߲߬	command
ߞߎߡߴߊ߬ ߞߊ߲߬	comment
ߝߙߋ߬ߕߊ	commercial
ߞߋߟߊ	commission
ߞߍ߫ߟߌ	commit
ߘߐ߭ߘߏ	commitment
ߖߌߖߊ߬	commitment
ߖߌߖߊ߬ߟߋ߫	committed
ߘߡߎߣߌߝߋ߲ ߡߌߛߍ߲ߥߵ	commodity
ߘߋ߬ߟߌߣߊ ߞߏ	common
ߞߎߡߊ߫	communicate
ߞߎߡߊߢߜ߭ߐߦߊ	communication
ߡߐ߬ߜ߭ߐߥߵ	community
ߘߏߙߊߞߟߏ	commute
ߡߊ߬ߟߐ߬ߓߊߜ߭ߊ	companion
ߥߊߟߌߘߊ	company
ߘߊ߫ ߢߜ߭ߐߡߊ߬	compare
ߞߊ߬ ߓߐ߫	comparison
ߓߵߟߏߣߜ߭ߐߟߊߛߋߜ߭ߌ	compassion
ߞߵߊ߬ ߤߌߣߍ ߟߊߡߌ߬ߣߊ߬	compassionate
ߓߛߋ߫ ߞߵߊ߬ ߕߊ߬	compatible
ߡߊߞߟߋ߬ߦߊ߬	compete
ߞߎ߬ߛߊ߲	competent
ߛߊ߲ߞߊߢߐ߯ߦߊ	competition
ߛߊ߲ߞߊߢߐ߯ߦߕߊ	competitive
ߕߟߊߛߋ߫	complain
ߖߊ߬ߛߙߋ߬ߡߟߊ߬	complain
ߖߊ߬ߛߙߋ߬ߡߟߊ߬	complaint
ߡߊߕߗߜ߭ߐ߫	complement
ߟߊߓߊ߲߫	complete
ߞߊ߬ ߓߊ߲߫	completely
ߜ߭ߟߍ߬ߡߊ߲	complex
ߞߊ߬ ߞߍ߫ ߞߵߊ߬ ߓߵߊ߬ ߡߊ߬	compliance
ߜ߭ߟߍ߬ߦߙߊ߬	complicated
ߡߊ߬ߕߐ߬ߟߌ	compliment
ߟߊߕߋߟߋ߲߫	comply
ߛߏ߯ߙߏߟߌ	composition
ߞߎ߯ߙߎ	compound
ߝߜ߭ߊ߬ߡߎ߬ߟߌ	comprehension
ߝߊ߮ߡߎ߬ ߕߊ	comprehensive
ߞߊ߬ ߓߍ߲߬ ߊ߬ ߟߊ߫	compromise
ߖߊߜ߭ߏߦߊ	compulsory
ߕߟߋ߬ߓߊ	computer
ߓߊ߲ߓߊ߲ ߊ߬ ߞߊ߲߬	concentrate
ߞߐߙߐ	concept
ߤߊߡߌ	concern
ߞߊ߲ ߓߋ߫ ߡߌ߫ ߡߊ߬	concerned
ߢߣߍߜ߭ߍ	concert
ߞߎߡߊ߫ ߞߎ߲߬ߘߏ߲	conclusion
ߜ߭ߍߟߊ߫	concrete
ߟߌ߬ߝߊߟߊ	condition
ߛߙߊߕߌߥߵ	conditions
ߖߜ߭ߏ	conduct
ߢߜ߭ߐ߲ߠߋ	conference
ߕߎ߬ߢߊ ߝߐ߫	confess
ߘߊߦߙߍ߬ߟߊ	confidence
ߘߊ߫ ߦߙߍ߬ ߟߊ߫	confident
ߛߵߊ߫ ߡߊ߬	confirm
ߟߊߡߌ߬ߘߊ߬	confirm
ߞߍ߬ߟߍ	conflict
ߢߜ߭ߊߡߌߙߊ߫	confused
ߢߜ߭ߊߡߌߟߌ	confusion
ߞߎߟߎ߲ߖߋ߫	congrats
ߞߎߟߎ߲ߖߋ߫	congratulation
ߞߎߟߎ߲ߖߋ߫	congratulations
ߕߍ߯ߕߎ߲ߠߌ	conjunction
ߓߵߟߊ߬ ߢߜ߭ߐߡߊ߬	connect
ߡߙߊ߬	conquer
ߤߊߞߌߟߌ ߓߵߊ߬ ߟߊ߫	conscious
ߥߍ߬ߣߍ	consciousness
ߓߍ߲߬ߞߊ߬ߡߊ	consent
ߞߐߝߌߟߌ	consequences
ߡߙߊ߬ߟߌ	conservation
ߟߊߛߊ߬ߙߏ߬ߟߊ	conservative
ߖߊ߬ߕߋ߫	consider
ߖߊ߬ߕߋߙߊ߫	considered
ߛߏ߯ߙߏߣߍ߲	consist
ߞߴߌ ߖߊ߬ ߞߏߞߟߋ ߡߊ߬	consistency
ߞߊ߬ ߓߵߟߏ ߖߊ߬ ߞߏߞߟߋ ߡߊ߬	consistent
ߝߊ߬ߟߋ߲߬ߓߊߟߌ	constant
ߞߎߘߊߌ	constantly
ߞߣߐߖߊ	constipation
ߛߏ	construction
ߖߐ߬ߟߌ	construction
ߘߏ߲߫	consume
ߘߡߎ߫	consume
ߘߡߎߣߌ	consumption
ߟߊߢߣߌ߫	contact
ߓߛߋ߫ ߞߊ߬ ߛߙߐ߬ ߖߏߣߊ߫	contagious
ߞߣߐ߫	contain
ߞߣߐ߫	contains
ߛߌߛߊ߲ߞߏ	contemporary
ߞߏߡߊߓߵߟߊ	contempt
ߞߣߐߝߋ߲	content
ߡߊߛߐ߬߬ߛߐ߬	contest
ߡߙߌߦߊ	context
ߜߙߋߞߎߘߎ߲	continent
ߞߊ߬ ߕߊ߯ ߡߊ߬	continue
ߢߐ߬ߙߐ߲߬	contract
ߓߐߢߐ߲߯ߡߊ	contrast
ߘߐ߫ ߞߍ߫	contribute
ߞߊ߬ ߘߐ߫ ߓߐ߫	contribution
ߡߌ߬ߣߍ߬ߟߌ	control
ߡ߲ߊ߬ߞߊ߲߬ߠߊ ߞߏ	controversial
ߛߣߐ߬ߦߊ	convenience
ߞߊߢߌ߬	convenient
ߞߎߡߊߢߜ߭ߐߦߊ	conversation
ߦߟߍ߬ߡߊ߲	convert
ߞߊ߬ߕߊ߫߫ ߣߴߊ߬ ߦߋ߫	convey
ߞߴߌߴ ߘߌߜ߭ߵߊ ߞߊ߲߬	convince
ߟߊߛߐ߬ߟߋ߫	convinced
ߕߏߓߌ߫	cook
ߕߏߓߌߟߌ	cooking
ߞߊߢߌ߬	cool
ߓߵߟߏߘߌߢߜ߭ߐ߬ߡߊ	cooperation
ߞߊ߬ ߞߊߙߊ߫	cope
ߜ߭ߏ߬ߟߏ	copper
ߛߐ߲߲߬߭	core
ߞߋߙߋ	corn
ߞߍ߬ߙߍߝߍ߬	corner
ߘߏ߯ߘߏ	corner
ߞߊߢߌ߬	correct
ߛߐ߲߬ߜ߭ߐ	cost
ߝߊ߰ߣߌ	costume
ߦߙߌߓߏ	cottage
ߞߙߐߣߌ	cotton
ߛߜ߭ߐ߬ߛߐ	couch
ߛߜ߭ߐ߬ߛߐ	cough
ߓߌߛߋ߫	could
ߟߊ߬ߘߟߌ߬ ߖߍߞߎߟߎ	council
ߖߊ߬ߕߋߡߌ߬ߣߍ߬	count
ߝߙߋ߬ߞߏ߲	counter
ߘߎ߬ߜ߭ߎ	country
ߖߡߊ߬ߣߊ	country
ߘߜ߭ߎ߬ ߘߋ߬ߣߌ	countryside
ߝߌ߬ߟߊ	couple
ߝߙߎߢߜ߭ߐߡߊ ߝߌ߬ߟߊ	couple
ߖߌߖߊ߬	courage
ߖߌ ߥߦߏ߫ ߛߌߙߊ	course
ߥߜ߭ߊߕߌ	course
ߞߕߌߓߏ	court
ߢߎ߬ߡߊ߬ߦߊ	courtesy
ߓߊߟߌߡߊ	cousin
ߡߊߘߏ߬	cover
ߡߌ߬ߛߌ	cow
ߡߜ߭ߐ߬ߟߊ߲߬ߞߏߟߏ	coward
ߘߤߊߡߊ	cozy
ߞߊ߬ߞߊ߬ߜߙߍ	crab
ߛߍ߲߲ߞߍ	crack
ߓߵߟߏ߫ߟߊߓߊ߯ߙߟߊ	craft
ߓߏ߭	crap
ߞߊ߬ ߜ߭ߏߛ߭ߌ߬ ߝߋ߲ ߘߐ߫ ߟߊ߫	crash
ߞߏ ߟߊߖߊߢߍߓߊ	craving
ߥߟߎߡߊߟߌ	crawl
ߝߊ߬ߕߐ	crazy
ߘߵߟߊ߲߫	create
ߞߏߞߎߦߊ߫ ߟߊߓߏߟߊ	creative
ߖߎ߬ߟߎ	credit
ߥߦߏ߬	creep
ߡߊߛߌߙߊߟߋ߫	creepy
ߓߊ߬ߓߏ߬ߞߣߐ߬ߡߐߜ߭ߐߥߵ	crew
ߝߜ߭ߊ߬ߟߌ	crime
ߞߏߖߜ߭ߎ ߞߍ	crime
ߗߌߢߍߟߌ	crime
ߞߵߊ߬ ߟߊߡߜ߭ߊ߬	cringe
ߞߏߖߊ	crisis
ߞߙߌߕߍߙߌ	criteria
ߖߜ߭ߎߡߊ߲	critical
ߜ߭ߟߍ߬ߡߊ߲	critical
ߕߐ߯ߕߌߢߍ	criticism
ߛߎ߬ߣߎ	crop
ߛߍ߬ߣߍ	crops
ߟߊߕߌ߬ߜ߭ߍ߬	cross
ߘߎ߬߬ߜ߭ߊ	crow
ߖߊ߬ߡߊ	crowd
ߟߝߊߟߋ߫ ߖߊ߬ߡߊ ߟߊ߫	crowded
ߝߙߋߕߐ߲ߛߐ߲	crown
ߣߝߊ߬ߡߊ	crucial
ߞߊߖߜ߭ߎ߫	cruel
ߓߊ߬ߕߏ߬ߞߣߐ߬ ߦߊ߯ߟߊ	cruise
ߗߌߢߍ߬	crush
ߗߌ߬	crush
ߓߌ߲߬	crush
ߞߊ߬ߛߌ	cry
ߞߐ߲ߞߐ߲ߓߎ߬ߙߎ	cucumber
ߛߎ߲߬ߓߎ	cuddle
ߣߊ߯ߡߎ	culture
ߓߋߞߊ߬ ߞߌߦߊ ߞߍ߫	cunning
ߖߌߟߊߝߍ	cup
ߝߋ߬ߣߌ߬ߓߴߟߊ߬ ߊߙߌߡߎߥߊ߯ߙߌ	cupboard
ߛߋ߲߬ߠߊߛߌߟߊ	curb
ߝߎߙߊߞߍ߫	cure
ߡߊߕߊ߯ߡߓߊߟߌߦߊ	curfew
ߞߎ߲ߝߊ߲	curiosity
ߞߎ߲ߝߊ	curious
ߢߐ߬ߙߐ߲	curly
ߥߊߙߌ ߕߐߜ߭ߐ	currency
ߕߋ߬ߢߊ	current
ߥߜ߭ߊߕߌ ߣߌ߬	current
ߥߜ߭ߊߕߌ ߣߌ߬ ߣߊ߫	currently
ߘߊ߲ߜ߭ߊ	curse
ߙߌ߬ߘߏ	curtain
ߞߎ߲߬߬ߞߙߐ߬ߟߊ	cushion
ߣߊ߬ߡߎ߲	custom
ߝߙߋ߬ߢߐߐߜ߭ߐ	customer
ߘߎߥߊߣߌ	customs
ߕߌ߬ߜ߭ߍ߬	cut
ߗߍ߬ߞߊߢߌ߬	cute
ߛߌߞߵߟߌ	cycle
ߣߜ߭ߍ߬ߛߏߓߏߟߌ	cycling
ߝߊ߬ߗߍ	dad
ߒ ߝߊ߬ߞߍ	daddy
ߘߏߜ߭ߏ߲ߘߏ	daily
ߣߐߣߐߡߊ	dairy
ߓߙߊ߬ߖ߭ߌ	dam
ߟߊߗߌߢߍ߫	damage
ߤߙߊ߬ߡߎ߬	damn
ߦߦߟߌ߲ߟߋ	damp
ߘߐ߲߭ ߞߍ߫	dance
ߡߊ߬ߛߎߓߊ	danger
ߡߊߛߌߙߊߟߋ	dangerous
ߝߌ߬ߡߊ߲	dark
ߞߊ߬ߣߎߕߋ	darling
ߖߣߊߡߐߜ߭ߐ	darling
ߖߙߊ߬ߓߌ	darling
ߞߴߌ ߕߋߟߌߦߊ߫	dash
ߝߋ߲	data
ߘߏ߲	date
ߘߊߕߌ	date
ߘߋߡߎߛߏ	daughter
ߘߏ߲	day
ߛߊ߬ߙߊ߫	dead
ߘߊ߲߭	deadline
ߞߵߟߏߜ߭ߋߙߋ߲	deaf
ߞߍ ߢߜ߭ߐߝߍ߬	deal
ߝߋ߬ߙߋ	deal
ߒ ߓߊߟߌߡߊߗߍ	dear
ߓߊߞߟߋߡߊߥߵ	Dear All
ߓߊߟߌߡߊ ߝߙߋ߬ߞߍߢߜ߭ߐ	Dear Customer
ߒ ߓߊ߲ߜ߭ߌߓߜ߭ߊߥߵ	Dear Parents
ߒ ߞߟߊ߬ߡߐߜ߭ߐ	Dear Sir
ߒ ߜ߭ߊ߫ ߞߊ߬ߟߊ߲߬ߘߋߥߵ	Dear students
ߒ ߞߊ߫ ߖߍ߰ߞߎߟߎ	Dear Team
ߛߊ߬ߦߊ	death
ߛߐ߬ߛߐ߬ߟߌ	debate
ߡߞߊ߬ߣߌ߬ߕߊ	debit
ߢߊ߬ߛߊ	debris
ߢߊ߬ߡߊߢߊߡߊ	debris
ߖߎ߬ߟߎ	debt
ߛߊ߲߬ ߕߊ߲߫	decade
ߞߍ߬ߙߍ߲߬ߓߏ	decay
ߡߊߖߜ߭ߌ߬ߙߊ߫	deceased
ߟߊߝߟߌ߬߬	deceive
ߞߏ߲ߟߌ߲ߞߏ߬ߟߌ߲	december
ߢߎߡߊ	decent
ߡߙߌߘߐ ߕߊ߬	decide
ߦߴߊ߬ ߡߙߌߘߐ߫	decided
ߡߙߌߘߐ	decision
ߛߍ߲	deck
ߖߜ߭ߌ߬	decline
ߡߊߖߜ߭ߌ߬	decrease
ߞߵߊ߬ ߢߍߛ߭ߌ߫	dedicated
ߦߙߍ߬ߘߌ߫	dedication
ߞߋߟ	deed
ߞߊߘߜ߭ߎ߬	deep
ߡߌ߬ߣߊ߲	deer
ߝߍ߭	default
ߘߝߊߓߊߟߌ	default
ߜ߭ߏ߬ߛ߭ߌ߬	defeat
ߡߊߞߙߊ߫	defend
ߞߵߊ߬ ߞߐߙߐ ߝߐ߫	define
ߝߛߊߦߌ߫	definitely
ߞߐߙߐ	definition
ߥߊ߯ߟߌ ߖߊ߬ߕߋ	degree
ߡߊߓߐ߫	delay
ߡߊߓߐ߫	delayed
ߖߐ߬ߛߌ߬	delete
ߦߙߍ߬ߢߍ߫	deliberate
ߞߍ߲ߘߍ	delicate
ߞߊߘߌ߫	delicious
ߕߡߌߦߊߟߋ߫	delicious
ߖߊߓߐ	delight
ߢߜ߭߭ߊߟߋ߫	delighted
ߞߍ߫	deliver
ߟߊߕߜ߭ߊ߫	delivered
ߟߊߛߊ߲߬ߓߊ߬	delivery
ߢߣߌ߬ߜ߭ߊ߫	demand
ߓߋ߫ ߞߊ߬ ߢߣߌ߬ߜ߭ߊ߬	demanding
ߓߍ߯ߦߊ	democracy
ߛ߭ߎߓߊ	demon
ߦߌ߬ߙߊ߬	demonstrate
ߢߊߦߌߙߊߞߊ߬	demonstrate
ߓߊ߲߬ ߊ߬ ߟߊ߫	denied
ߢߜ߭ߐ߲ߢߜ߭ߐߦߊ	density
ߢߌ߲ߝߎߙߊߞߍߟߊ	dentist
ߓߊ߲߬	deny
ߓߏ߲ߘߊ	department
ߕߜ߭ߊߦߐߙߐ	departure
ߓߋ߫ ߓߐߟߊ߫	depend
ߟߊߖߜ߭ߌ߬	deploy
ߓߵߟߊ߬	deposit
ߛߐ߲߭ߖߊ߬ߟߋ߫	depressed
ߛߐ߲߬ߖߊ	depression
ߘߜ߭ߎ߬ߢߊ	depth
ߢߊߝߐ߫	describe
ߢߊߦߌߙߊߞߊ߬	describe
ߢߊ߬ߝߐ߬ߟߌ	description
ߢߊ߬ߦߌ߬ߙߊ߬ߞߊ߬ߟߌ	description
ߗߌ߬ߢߍ	desert
ߞߡߊ	deserve
ߞߊߞߊ߲	deserve
ߖߊ߭ ߕߊ߬	design
ߛߎߜ߭ߊ߲ߘߌߟߌ	designation
ߖߊߓߐߟߌ	desire
ߛߌ߬ߝߋ	desk
ߖߜ߭ߌ߬ߕߌߜ߭ߍ	despair
ߖߌ߬ߜ߭ߌߕߌ߬ߜ߭ߍ߫	desperate
ߤߊߟߌ߬	despite
ߘߊߥߏ߲ߠߌ߲ߞߐ	dessert
ߕߜ߭ߊߦߙߐ	destination
ߟߊ߬ߕߌߜ߭ߍ	destiny
ߗߌߢߍ߫	destroy
ߗߌߢߍߟߌ	destruction
ߘߋߕߊߦߌ	detail
ߦߙߍߞߍ	details
ߟߊߞߐߟߐ߲	detect
ߞߵߊ߬ ߘߐ߲	determination
ߞߴߊ߬ ߘߐ	determine
ߞߵߊ߬ ߢߊߢߣߌ߫ ߞߵߊ߬ ߘߐ߫	determined
ߛߍ߬ߜ߭ߍ߲߬	devastated
ߞߊ߬ ߕߊ߯ ߢߍ߫	develop
ߕߜ߭ߙߊ߫ ߢߍ߫	developed
ߕߜ߭ߊ߫ ߢߍ	development
ߝߋ	device
ߖߌߣߊ	devil
ߖߌߖߊ߬ߟߋ߬	devoted
ߘߌߝ߭ߋߣߌߞߊ߲	Dhivehi
ߛߎߞߊߙߏ߫ ߓߊߣߊ	diabetes
ߞߣߐߓߏߟߌ	diarrhea
ߛߊ߲߬ߞߝߊ	diary
ߞߘߐߝߐߟߊ߲	dictionary
ߦߵߊ ߞߍ߫	did
ߛߊ߬	die
ߛߊ߬ߙߊ߫	died
ߛߎ߬ߡߊ߲	diet
ߘߡߎߣߌ	diet
ߓߐ߫ ߢߐߜ߭ߐߡߊ߬	difference
ߕߋ߫ ߞߟߋ߫ ߦߋ߫	different
ߓߟߋ߫ ߢߜ߭ߐߡߊ߬	different
ߞߊߜ߭ߍߟߍ߲	difficult
ߜ߭ߟߍ߬ߡߊ߲	difficult
ߛߋ߲߬	dig
ߦߙߍ߬ߥߟߏ߬ߦߊ	dignity
ߖߌߖߊ߬ߟߋ߬	diligent
ߛߎߙߝߊߣߊ	dinner
ߞߵߊ߬ ߕߎߣߎ߲߫ ߖߌ ߟߊ߫	dip
ߟߊߕߵߟߋߣߌ	direct
ߕߜ߭ߊ߫ ߦߐߙߐ	direction
ߞߎ߲߬ߕߜ߭ߌ	director
ߢߍߡߐߜ߭ߐ	director
ߣߐߜ߭ߐ	dirt
ߣߐߜ߭ߐ	dirty
ߝߍ߬ߕߐ	disable
ߝߜ߭ߊ߬ߙߊ߫	disabled
ߕߎߣߎ߫	disappear
ߖߌ߬ߜ߭ߌߕߌ߬ߜ߭ߍ߬ߟߋ	disappointed
ߗߍߣߌ߫ ߓߊ	disaster
ߟߊߝߟߌ߬	discard
ߓߐ߫ ߊ߬ ߞߎ߲߬	discharge
ߓߏߟߏ߲	discipline
ߞߵߊ߬ ߛߐ߲߬ߜ߭ߐ ߡߊߖߜ߭ߌ߬	discount
ߞߊ߬ ߘߏ߫ ߓߐ߫ ߊ߬ ߛߐ߲߬ߜ߭ߐ ߟߊ߫	discount
ߞߊ߬ ߓߐ߫ ߊ߬ ߡߊ߬	discover
ߘߊ߲߬ߕߍ߰ߓߐ	discrimination
ߞߊ߬ ߞߎߡߊ߫ ߞߏ߫ ߞߊ߲߬	discuss
ߞߎߡߊߢߜ߭ߐߦߊ	discussion
ߓߊ߬ߣߊ	disease
ߓߊ߬ߣߊߥߵ	diseases
ߘߏ߬ߜ߭ߏ߲߬	disguise
ߛߵߎߡߊߓߐߟߋ	disgusting
ߛߎ߬ߡߊ߲	dish
ߕߏߓߟߌ߫ ߡߌߣߊ߲ߥߵ	dishes
ߓߴߊ߬ ߟߊ߫	dismiss
ߟߊߕߊ߯ߟߌ	dispatch
ߦߌ߬ߙߊ߫	display
ߟߊߝߟߌ߬	disposal
ߘߟߊߛߐߛߐ	dispute
ߥߎߟߊ	distance
ߓߴߊ߬ ߡߊ߬	distinct
ߡߊ߬ߟߐ߲	distinguish
ߘߐ߬ߜ߭ߍߙߍ߲	distress
ߟߊߕߵߟߊ߬ߟߌ	distribution
ߡߊ߲߬ߙߊ	district
ߘߋߙߊ߲ߖ߭ߋ߫	disturb
ߖߌ ߥߦߏ߫ ߦߐߙߐ	ditch
ߣߊߡߎ߲߫	dive
ߛߜ߭ߎ ߗߊߡߊ	diverse
ߛߜ߭ߎߗߊߦߊ	diversity
ߕߵߟߊ߫	divide
ߊߟߊߞߏ	divine
ߝߙߎߛߊ	divorce
ߝߙߎߛߊ߬	divorce
ߢߟߊߡߣߌߟߋ߫	dizzy
ߞߍ߫	do
ߦߊ߯ߟߊ߫	do you
ߒ ߞߊ߬ߘߵߌ߫ ߢߍ߫ ߥߊ߬	do you love me
ߘߞߐ߬ߕߐߙߐ	doctor
ߜ߭ߊߝߍ	document
ߞߍ߫	does
ߓߋ߫	does
ߕߋ߫	doesn't
ߥߎ߬ߟߎ	dog
ߘߏߜ߭ߙߌߞߊ߲	Dogri
ߓߋ߫ ߞߵߊ߬ ߞߍ߫	doing
ߓߋ߬ߓߋ߬ߙߋ߬ߣߌ	doll
ߘߏߡߍߣߌ	domain
ߛߏߞߣߐ߫ ߓߊ߯ߙߊߘߋ߲	domestic
ߟߐ߬ߞߎ߬ߟߋ	dominant
ߕߍ߫	don't
ߞߊ߬ߣߊ߫ ߤߊߡߌ߫	Don't worry
ߣߌ߬	donate
ߞߍߙߊ߫	done
ߓߣߊ߫	done
ߛ߭ߎ߬ߟߊ	donkey
ߘߙߐߜ߭ߎ	dope
ߝߌ߬ߟߊ߬	double
ߛߌߞߊ	doubt
ߕߏ߭	dough
ߘߎ߬ߜ߭ߎ ߡߊ߬	down
ߓߌ߲߬	down
ߖߜ߭ߌ߬	down
ߟߊߖߜ߭ߌ߬ ߌ ߞߎ߲߬	download
ߟߢߊ߬ߕߊ	draft
ߕߊ߬	drag
ߖߌߥߙߏߝߋߛߌߙߊ	drain
ߡߊ߬ߛߎߕߊ	drama
